ISO_Code,Year,EFW,Size of Government,Legal System & Property Rights,Sound Money,Freedom to trade internationally,Regulation,RGDP Per Capita,RGDP Per Capita Lag,Log RGDP Per Capita,Log RGDP Per Capita Lag,North America,Inflation
THA,1/1/09,0.05847335,-0.049029959,0.281817199,0.026862608,0.028876031,0.003840873,-874,-59,-0.068190504,-0.004439937,0,8.952970203
THA,1/1/08,0.110101971,0.268273428,0.423821095,-0.102433726,-0.111904681,0.072753739,142,-874,0.011400252,-0.068190504,0,4.816767674
THA,1/1/07,0.039689451,-0.216720979,0.273709746,0.055435309,0.075481631,0.010541548,-151,142,-0.012127202,0.011400252,0,4.282396048
THA,1/1/06,-0.013973919,0.347012692,0.124562959,-0.424517442,-0.166247206,0.0493194,-576,-151,-0.047659582,-0.012127202,0,4.112183912
THA,1/1/05,-0.119731593,-0.36523618,0.018819312,0.144958148,-0.223000484,-0.174198759,-497,-576,-0.043031354,-0.047659582,0,3.382646819
THA,1/1/04,0.049231794,0.244525695,-0.271352427,0.301867225,0.140019315,-0.168900837,-391,-497,-0.035205076,-0.043031354,0,3.032139473
THA,1/1/03,-0.005599853,-0.087772112,0.087295289,0.079955176,-0.042628721,-0.0648489,-582,-391,-0.054810818,-0.035205076,0,2.981574539
THA,1/1/02,-0.08201225,-0.477270127,0.444759484,-0.415484783,0.146777424,-0.108843248,-625,-582,-0.062411067,-0.054810818,0,3.838284639
THA,1/1/01,-0.078231047,0.204898228,-0.197662366,-0.052672707,0.103330138,-0.449048531,-491,-625,-0.05191715,-0.062411067,0,3.494464976
TGO,1/1/14,0.151733654,0.191484845,-0.739486465,0.090246751,0.555849614,0.660573526,-36,-30,-0.026628792,-0.021661497,0,2.621050017
TGO,1/1/13,0.325586689,-0.081764706,0.773928447,-0.065081441,0.723155193,0.277695951,-42,-36,-0.031990542,-0.026628792,0,3.725326661
TGO,1/1/12,-0.718167459,-0.492482374,-1.175325878,-0.262091436,-0.101837623,-1.559099983,-29,-42,-0.022701562,-0.031990542,0,4.82239636
TGO,1/1/11,0.127862415,-0.147058824,-0.04082385,-0.194208656,-0.019944555,1.041347961,-36,-29,-0.028917678,-0.022701562,0,3.338979636
TGO,1/1/10,-0.101946403,-0.023006071,-0.099717343,0.112164695,0.010555556,-0.509728849,-24,-36,-0.019753729,-0.028917678,0,2.936231536
TGO,1/1/09,-0.036135579,0.212954818,-0.010801606,-0.057904187,-0.012777778,-0.312149141,-14,-24,-0.011705819,-0.019753729,0,8.952970203
TGO,1/1/08,0.075281085,0.697655901,-0.189622217,-0.21221677,-0.011622112,0.092210621,-4,-14,-0.003369843,-0.011705819,0,4.816767674
TGO,1/1/07,0.075240771,0.370454519,-0.079509083,0.406560184,0.021011111,-0.342312875,7,-4,0.005889794,-0.003369843,0,4.282396048
TGO,1/1/06,0.078697447,0.056675991,0.569115896,0.07766706,0.038655556,-0.348627271,11,7,0.009185868,0.005889794,0,4.112183912
TGO,1/1/05,-0.223846974,0.060133478,-0.643866276,-0.026144063,-0.051215385,-0.458142621,-15,11,-0.012547216,0.009185868,0,3.382646819
TGO,1/1/04,0.022821525,-0.452725641,0.208539642,0.195366299,-0.518408655,0.681335978,14,-15,0.011715615,-0.012547216,0,3.032139473
TGO,1/1/03,0.093390172,0.345036118,-0.019266666,-0.049336224,0.081769366,0.108748267,4,14,0.003322262,0.011715615,0,2.981574539
TGO,1/1/02,0.091251361,0.423046571,0.030311161,-0.006276967,0.017796882,-0.008620843,-24,4,-0.020101179,0.003322262,0,3.838284639
TGO,1/1/01,-0.1600725,-0.001625094,-0.017803224,-0.470925824,0.024090112,-0.334098473,49,-24,0.040618928,-0.020101179,0,3.494464976
TTO,1/1/14,0.302782085,0.028539203,0.093931088,0.33728498,0.100547332,0.95360782,140,1524,0.004549598,0.050912798,1,2.621050017
TTO,1/1/13,0.001548953,0.155882353,0.063890689,-0.419757403,0.197463016,0.010266112,145,140,0.004690364,0.004549598,1,3.725326661
TTO,1/1/12,-0.20557813,-0.110161444,0.138564625,-0.504780559,-0.433658722,-0.117854548,-830,145,-0.027150693,0.004690364,1,4.82239636
TTO,1/1/11,0.055587084,-0.0497413,-0.025542916,0.533830657,-0.026158541,-0.154452481,-412,-830,-0.013756018,-0.027150693,1,3.338979636
TTO,1/1/10,0.028076272,-0.121764706,-0.154382547,-0.144929514,-0.006925394,0.568383519,59,-412,0.001981562,-0.013756018,1,2.936231536
TTO,1/1/09,0.018396737,-0.033117505,0.263862512,0.007770473,0.037139984,-0.183671778,-988,59,-0.033711824,0.001981562,1,8.952970203
TTO,1/1/08,0.134913912,0.334970348,-0.15486784,0.415731163,0.046805212,0.031930675,1290,-988,0.043793699,-0.033711824,1,4.816767674
TTO,1/1/07,0.096588387,0.267526397,-0.33041583,0.250889405,0.029560893,0.265381072,-1023,1290,-0.034570676,0.043793699,1,4.282396048
TTO,1/1/06,-0.01658852,-0.100061188,0.116884013,-0.200410134,0.058877121,0.041767586,-1359,-1023,-0.047855347,-0.034570676,1,4.112183912
TTO,1/1/05,0.142525956,1.055232338,0.026236654,0.050792426,-0.072222355,-0.347409282,-3277,-1359,-0.125790955,-0.047855347,1,3.382646819
TTO,1/1/04,0.005240763,-0.279533579,-0.444547224,0.3905792,-0.007690309,0.367395726,-1478,-3277,-0.062362028,-0.125790955,1,3.032139473
TTO,1/1/03,0.121597668,0.514445427,0.291996558,0.001944426,-0.039303472,-0.161094599,-1745,-1478,-0.079012864,-0.062362028,1,2.981574539
TTO,1/1/02,0.055328086,0.156681545,0.235518124,-0.165565675,0.009954869,0.040051567,-2729,-1745,-0.137632192,-0.079012864,1,3.838284639
TTO,1/1/01,0.000490875,-0.320828847,0.370041676,0.168610729,0.19496234,-0.410331525,-1404,-2729,-0.078948416,-0.137632192,1,3.494464976
TUN,1/1/14,0.14008571,-0.066558865,-0.121549176,-0.08913796,0.527615292,0.45005926,-20,-13,-0.001809955,-0.001174717,0,2.621050017
TUN,1/1/13,-0.095938425,0.181617099,-0.159346045,-0.100616357,-0.204321897,-0.197024927,-142,-20,-0.012945755,-0.001809955,0,3.725326661
TUN,1/1/12,0.090838938,0.377419422,0.042298343,-0.081446592,-0.07104729,0.186970806,-159,-142,-0.014697311,-0.012945755,0,4.82239636
TUN,1/1/11,0.542448263,-0.027352748,1.94013795,0.009744981,0.01037813,0.779333002,-302,-159,-0.02852479,-0.014697311,0,3.338979636
TUN,1/1/10,-0.500017762,-0.201841278,-1.422709969,0.056148086,-0.630450275,-0.301235372,309,-302,0.029176407,-0.02852479,0,2.936231536
TUN,1/1/09,0.182869474,0.572320912,0.566223436,-0.045957996,-0.245743356,0.067504371,-165,309,-0.015473652,0.029176407,0,8.952970203
TUN,1/1/08,-0.022089072,-0.050947414,-0.343237733,-0.041392318,0.554201754,-0.229069649,-216,-165,-0.020625194,-0.015473652,0,4.816767674
TUN,1/1/07,0.048319804,0.236608164,0.132107227,0.22551153,-0.341393304,-0.011234596,-342,-216,-0.033552294,-0.020625194,0,4.282396048
TUN,1/1/06,0.010319213,0.020503108,0.010239118,-0.007274412,-0.036448228,0.06457648,-496,-342,-0.050752579,-0.033552294,0,4.112183912
TUN,1/1/05,-0.302298198,-1.662969254,-0.106407269,0.319546489,0.068160367,-0.129821324,-421,-496,-0.045196336,-0.050752579,0,3.382646819
TUN,1/1/04,-0.025285594,-0.036540062,-0.226899451,-0.038523349,0.093398794,0.0821361,-262,-421,-0.029194274,-0.045196336,0,3.032139473
TUN,1/1/03,-0.055438296,-0.011673464,0.044041988,0.010187528,-0.205840954,-0.113906577,-411,-262,-0.047586682,-0.029194274,0,2.981574539
TUN,1/1/02,-0.008219016,0.116060466,-0.003200886,-0.095528495,0.008947694,-0.067373857,-354,-411,-0.042884478,-0.047586682,0,3.838284639
TUN,1/1/01,0.122423317,-0.004868714,0.017678495,-0.051424432,0.590873287,0.059857948,-52,-354,-0.006457243,-0.042884478,0,3.494464976
TUR,1/1/14,0.040619617,-0.056123142,0.054708619,-0.04425502,0.124480861,0.124286767,-559,1930,-0.028585793,0.102362616,0,2.621050017
TUR,1/1/13,-0.012773792,0.019737622,0.265999949,-0.010092872,-0.308227431,-0.031286225,-489,-559,-0.025694307,-0.028585793,0,3.725326661
TUR,1/1/12,0.145626761,0.3546557,0.234187053,-0.184600407,0.198621887,0.125269573,-618,-489,-0.033446486,-0.025694307,0,4.82239636
TUR,1/1/11,0.04890088,0.138785531,0.029784995,0.13902441,-0.004222742,-0.058867792,-251,-618,-0.01391028,-0.033446486,0,3.338979636
TUR,1/1/10,-0.179025757,-0.313079019,-0.271486446,-0.120954608,0.111365037,-0.300973749,-1219,-251,-0.070452883,-0.01391028,0,2.936231536
TUR,1/1/09,-0.039324841,-0.17370557,0.212250729,0.057726708,0.098648636,-0.391544708,-1194,-1219,-0.074181674,-0.070452883,0,8.952970203
TUR,1/1/08,0.118600349,0.53930117,0.221131825,-0.33952479,-0.078262463,0.250356003,1187,-1194,0.073762424,-0.074181674,0,4.816767674
TUR,1/1/07,-0.399075109,0.221053053,0.213349392,-2.131525835,0.081860633,-0.380112791,78,1187,0.004661734,0.073762424,0,4.282396048
TUR,1/1/06,-0.109537693,0.031876903,0.57134224,-1.025217753,0.036102916,-0.16179277,-527,78,-0.031927595,0.004661734,0,4.112183912
TUR,1/1/05,-0.049616897,0.313882693,0.117236981,-0.574313301,-0.114852188,0.00996133,-828,-527,-0.052317679,-0.031927595,0,3.382646819
TUR,1/1/04,-0.047615962,0.376403292,-0.519000422,0.204353518,0.249271552,-0.549107748,-984,-828,-0.065957968,-0.052317679,0,3.032139473
TUR,1/1/03,-0.084376598,-0.618932041,0.039476335,-0.170961082,0.04405327,0.284480528,-983,-984,-0.070543209,-0.065957968,0,2.981574539
TUR,1/1/02,-0.356888296,-0.42828738,-0.420008178,-0.816058591,-0.020288942,-0.099798391,-548,-983,-0.041599926,-0.070543209,0,3.838284639
TUR,1/1/01,-0.202630523,-0.301531696,-0.23381763,-0.473059239,0.177776159,-0.182520208,-756,-548,-0.060387265,-0.041599926,0,3.494464976
UGA,1/1/14,0.012679208,0.012941176,-0.170770486,0.108867223,0.014343445,0.098014683,-31,-26,-0.015992087,-0.013218291,0,2.621050017
UGA,1/1/13,0.045587327,0.435476613,-0.21903186,-0.200774171,0.356871792,-0.14460574,-34,-31,-0.017838878,-0.015992087,0,3.725326661
UGA,1/1/12,-0.113737327,0.449878329,-0.050573897,-0.452716606,-0.635445793,0.120171329,-12,-34,-0.006372831,-0.017838878,0,4.82239636
UGA,1/1/11,-0.05215459,-0.266385557,0.231521937,0.024306339,-0.044502036,-0.205713635,13,-12,0.006902071,-0.006372831,0,3.338979636
UGA,1/1/10,0.223038966,-0.024133675,0.274109149,0.633578023,0.045029134,0.1866122,-61,13,-0.03280746,0.006902071,0,2.936231536
UGA,1/1/09,-0.020639364,0.057986542,-0.190293422,-0.316336773,-0.015350199,0.36079703,-76,-61,-0.042440763,-0.03280746,0,8.952970203
UGA,1/1/08,-0.141213827,-0.379425224,-0.606879282,0.392381505,-0.093235364,-0.018910769,-80,-76,-0.046710184,-0.042440763,0,4.816767674
UGA,1/1/07,-0.018893633,-0.321268177,0.015734619,0.380493,-0.004818113,-0.164609493,-111,-80,-0.068651371,-0.046710184,0,4.282396048
UGA,1/1/06,-0.110592439,-0.046701049,-0.069374405,-0.3683538,-0.129163536,0.060630594,-70,-111,-0.04584955,-0.068651371,0,4.112183912
UGA,1/1/05,-0.171077178,0.013983859,0.044794137,-0.103960891,-0.542006831,-0.268196163,-52,-70,-0.035474388,-0.04584955,0,3.382646819
UGA,1/1/04,-0.099270864,-0.015599384,-0.179158562,0.352537954,0.335225465,-0.989359793,-87,-52,-0.062318764,-0.035474388,0,3.032139473
UGA,1/1/03,0.030202837,0.067192296,0.124146514,-0.292493242,0.448816109,-0.196647491,-31,-87,-0.023178608,-0.062318764,0,2.981574539
UGA,1/1/02,-0.041977811,-0.309974892,-0.081870376,0.44294617,-0.103389637,-0.15760032,-36,-31,-0.027609116,-0.023178608,0,3.838284639
UGA,1/1/01,-0.076186698,-0.814310998,0.015908199,0.132029665,-0.033545114,0.318984756,-46,-36,-0.036425246,-0.027609116,0,3.494464976
UKR,1/1/14,0.588051839,0.000408251,-0.05457052,2.673047094,-0.361016052,0.682390423,857,-253,0.091335608,-0.027842239,0,2.621050017
UKR,1/1/13,0.12741111,-0.195334181,-0.062637291,0.657986236,0.771411791,-0.534371006,586,857,0.057972912,0.091335608,0,3.725326661
UKR,1/1/12,0.126636991,-0.132798652,0.595841006,-0.165332495,-0.217576175,0.55305127,-21,586,-0.002020494,0.057972912,0,4.82239636
UKR,1/1/11,-0.021309589,0.412729588,0.154583994,-0.377337562,-0.149379615,-0.147144352,-50,-21,-0.004827196,-0.002020494,0,3.338979636
UKR,1/1/10,-0.246725888,-0.182959604,-0.342792061,-0.443659359,0.008975121,-0.273193536,-571,-50,-0.05684536,-0.004827196,0,2.936231536
UKR,1/1/09,-0.076310881,-0.292003912,0.007799085,-0.277423098,0.123659257,0.056414262,-64,-571,-0.006577619,-0.05684536,0,8.952970203
UKR,1/1/08,0.019659246,0.371655714,0.467017715,-0.71082948,-0.101938664,0.072390945,1679,-64,0.159674095,-0.006577619,0,4.816767674
UKR,1/1/07,0.052377009,-0.099039852,0.148138833,0.548233677,-0.287896679,-0.047550937,-310,1679,-0.027626066,0.159674095,0,4.282396048
UKR,1/1/06,0.038782365,-0.156936497,-0.130069082,0.187433035,-0.11807548,0.411559849,-901,-310,-0.084918888,-0.027626066,0,4.112183912
UKR,1/1/05,-0.153766152,-0.173013282,-0.014570273,-0.467856883,0.026830192,-0.140220515,-779,-901,-0.079723066,-0.084918888,0,3.382646819
UKR,1/1/04,-0.254926322,-0.99480484,-0.184934324,0.245125517,0.208696742,-0.548714707,-345,-779,-0.037445364,-0.079723066,0,3.032139473
UKR,1/1/03,-0.179652185,-0.731091101,-0.074556663,-0.388023152,0.17674154,0.118668449,-1014,-345,-0.118944958,-0.037445364,0,2.981574539
UKR,1/1/02,0.071879049,0.310984261,-0.03981399,0.052058675,0.125816192,-0.089649894,-755,-1014,-0.09876657,-0.118944958,0,3.838284639
UKR,1/1/01,-0.470933806,-0.528436942,-0.131764393,-0.233759408,-0.497650225,-0.963058064,-433,-755,-0.06138113,-0.09876657,0,3.494464976
ARE,1/1/14,0.107870311,0.08752117,0.005616622,0.319651203,-0.001317543,0.127880105,-2145,-1130,-0.029117003,-0.01500473,0,2.621050017
ARE,1/1/13,0.130153925,-0.039420908,-0.019465457,-0.125031216,0.143774473,0.690912733,-1810,-2145,-0.025246822,-0.029117003,0,3.725326661
ARE,1/1/12,0.013519419,0.18317028,0.106898304,0.024618138,-0.165466424,-0.081623201,-2536,-1810,-0.036481183,-0.025246822,0,4.82239636
ARE,1/1/11,-0.000902996,0.198058405,-0.111625986,-0.014062763,-0.079157974,0.002273339,-2948,-2536,-0.044151463,-0.036481183,0,3.338979636
ARE,1/1/10,-0.108375033,0.288279642,-0.189118488,-0.305621277,-0.022845574,-0.312569465,-13,-2948,-0.00019908,-0.044151463,0,2.936231536
ARE,1/1/09,-0.114778818,0.041176471,0.064122528,-0.183342367,0.097297543,-0.593148265,4152,-13,0.061649324,-0.00019908,0,8.952970203
ARE,1/1/08,0.241866714,0.709411765,0.190081807,0.11914206,-0.014256588,0.204954524,12396,4152,0.164241087,0.061649324,0,4.816767674
ARE,1/1/07,-0.037811243,0.461764706,-0.097102459,-0.331690157,-0.063952256,-0.15807605,9214,12396,0.106684143,0.164241087,0,4.282396048
ARE,1/1/06,-0.052156294,-0.454705882,-0.084901973,0.267521897,0.033115676,-0.021811187,11504,9214,0.118973291,0.106684143,0,4.112183912
ARE,1/1/05,-0.197575825,-0.074705882,-0.072583814,-0.585475449,-0.050128938,-0.20498504,5175,11504,0.049226515,0.118973291,0,3.382646819
ARE,1/1/04,-0.157308987,-0.844823529,-0.337106756,0.200623597,-0.007944738,0.202706493,8088,5175,0.072388656,0.049226515,0,3.032139473
ARE,1/1/03,0.01288412,-0.636719642,0.259786601,0.306106119,0.095567661,0.039679861,96,8088,0.000828508,0.072388656,0,2.981574539
ARE,1/1/02,0.025036679,-0.001612999,0.057207443,-0.01920831,-0.008978281,0.09777554,-2102,96,-0.018299776,0.000828508,0,3.838284639
ARE,1/1/01,-0.208621306,-0.838501329,-0.030301547,-0.141458602,-0.011906423,-0.020938628,3380,-2102,0.029264384,-0.018299776,0,3.494464976
GBR,1/1/14,-0.102389163,-0.04255581,-0.092044063,-0.090169649,0.04223683,-0.329413123,-505,-393,-0.013764748,-0.010582394,0,2.621050017
GBR,1/1/13,0.030151174,0.360910705,-0.017130261,-0.027247844,-0.187746255,0.021969525,-818,-505,-0.022706169,-0.013764748,0,3.725326661
GBR,1/1/12,0.020277937,-0.356299986,0.013105828,0.031675102,0.281271872,0.131636868,-433,-818,-0.012231273,-0.022706169,0,4.82239636
GBR,1/1/11,-0.032322892,-0.096765615,0.141038704,-0.19921271,0.127579215,-0.134254055,-214,-433,-0.006100709,-0.012231273,0,3.338979636
GBR,1/1/10,0.036499814,-0.024584068,0.004672296,0.027308245,0.099952196,0.075150399,-249,-214,-0.007145655,-0.006100709,0,2.936231536
GBR,1/1/09,-0.017979241,0.280955446,0.008503972,-0.08457185,-0.037879044,-0.256904728,-384,-249,-0.011120879,-0.007145655,0,8.952970203
GBR,1/1/08,0.015824409,-0.121153229,-0.17236961,-0.093016273,-0.143894994,0.60955615,1825,-384,0.051783884,-0.011120879,0,4.816767674
GBR,1/1/07,0.166045084,0.767826132,-0.163013964,0.029013884,0.086194321,0.110205045,516,1825,0.014167888,0.051783884,0,4.282396048
GBR,1/1/06,0.110816253,-0.015189934,0.338333795,-0.040496224,0.062373108,0.209060518,-634,516,-0.017436226,0.014167888,0,4.112183912
GBR,1/1/05,0.090449352,0.008296201,0.282894546,0.053917117,0.03770399,0.069434907,-621,-634,-0.017378601,-0.017436226,0,3.382646819
GBR,1/1/04,-0.010688772,-0.002144574,-0.196322662,-0.022619136,0.122410903,0.045231611,-786,-621,-0.022438211,-0.017378601,0,3.032139473
GBR,1/1/03,0.116530735,0.118902068,0.17668193,-0.011597683,0.327302883,-0.028635522,-661,-786,-0.01926752,-0.022438211,0,2.981574539
GBR,1/1/02,-0.00842234,0.100464818,-0.101594368,0.070074803,-0.074895236,-0.036161717,-985,-661,-0.029418717,-0.01926752,0,3.838284639
GBR,1/1/01,-0.038687108,-0.17882253,0.090340958,0.035833476,0.069684717,-0.210472162,-636,-985,-0.019465633,-0.029418717,0,3.494464976
USA,1/1/14,-0.115960418,0.004401693,-0.126680805,-0.371401891,0.037617238,-0.123738325,-927,-424,-0.017783788,-0.00802989,1,2.621050017
USA,1/1/13,-0.068705016,-0.028304677,-0.125117601,0.030647982,-0.198852806,-0.021897979,-801,-927,-0.01562547,-0.017783788,1,3.725326661
USA,1/1/12,0.111290019,0.467719924,0.042032503,-0.096755143,0.32481378,-0.181360968,-469,-801,-0.009263623,-0.01562547,1,4.82239636
USA,1/1/11,-0.106023684,-0.304712384,-0.05881706,-0.017912067,0.011756608,-0.160433516,-719,-469,-0.014370332,-0.009263623,1,3.338979636
USA,1/1/10,0.066312607,-0.151871349,0.18537204,0.372608722,0.009475709,-0.084022089,-408,-719,-0.008247303,-0.014370332,1,2.936231536
USA,1/1/09,-0.006724209,0.038401533,0.045278189,-0.073487617,0.002792504,-0.046605657,-814,-408,-0.01666023,-0.008247303,1,8.952970203
USA,1/1/08,0.279031374,0.349096009,0.220837945,0.081511079,0.275181192,0.468530648,1823,-814,0.03693357,-0.01666023,1,4.816767674
USA,1/1/07,0.149639273,0.294486518,0.038473687,0.049350805,0.115506329,0.250379027,626,1823,0.012374389,0.03693357,1,4.282396048
USA,1/1/06,-0.076026713,-0.089716394,-0.087182138,-0.080538446,-0.034524951,-0.088171634,-412,626,-0.008126919,0.012374389,1,4.112183912
USA,1/1/05,0.035286088,0.004878133,0.180384537,0.103088843,-0.015947541,-0.095973534,-835,-412,-0.016676207,-0.008126919,1,3.382646819
USA,1/1/04,0.089442125,0.011899214,0.226724039,-0.030954369,0.130671837,0.108869902,-1162,-835,-0.023679633,-0.016676207,1,3.032139473
USA,1/1/03,0.011750834,0.112444396,0.035832757,0.088314192,-0.052249913,-0.12558726,-1335,-1162,-0.027915792,-0.023679633,1,2.981574539
USA,1/1/02,0.002432848,-0.187797676,0.121343619,-0.014495851,-0.027456695,0.120570845,-891,-1335,-0.019074702,-0.027915792,1,3.838284639
USA,1/1/01,-0.04673161,-0.213019388,0.254914525,-0.067116814,0.212474217,-0.420910592,-389,-891,-0.008443265,-0.019074702,1,3.494464976
URY,1/1/14,0.004404177,0.246642073,0.041225031,-0.025926725,-0.265609237,0.025689741,-84,-224,-0.004374551,-0.011572768,0,2.621050017
URY,1/1/13,0.121763219,0.076233788,-0.074679288,-0.097113981,0.488544389,0.215831186,-571,-84,-0.030254765,-0.004374551,0,3.725326661
URY,1/1/12,0.05807096,0.116582305,-0.051022283,0.226696248,-0.066361396,0.064459928,-713,-571,-0.039110977,-0.030254765,0,4.82239636
URY,1/1/11,0.045773277,-0.022086873,0.148745259,-0.096475336,0.088802592,0.109880746,-665,-713,-0.037910317,-0.039110977,0,3.338979636
URY,1/1/10,-0.032402106,-0.427845809,0.321036371,-0.105543425,0.055240105,-0.004897771,-809,-665,-0.048145436,-0.037910317,0,2.936231536
URY,1/1/09,-0.210929856,-0.353406983,-0.119123971,-0.145542454,-0.040324953,-0.39625092,-1283,-809,-0.081451048,-0.048145436,0,8.952970203
URY,1/1/08,0.009345189,0.758247503,-0.143858612,-0.387117195,-0.041955607,-0.138590142,-286,-1283,-0.019097803,-0.081451048,0,4.816767674
URY,1/1/07,-0.046795377,0.091847314,-0.058674242,-0.347673392,-0.06328635,0.143809783,-903,-286,-0.062809641,-0.019097803,0,4.282396048
URY,1/1/06,-0.087152864,-0.127452379,-0.147980787,-0.12121703,-0.124150059,0.085035933,-761,-903,-0.056179205,-0.062809641,0,4.112183912
URY,1/1/05,0.049916291,-0.021305879,0.153176408,0.198400037,-0.030095195,-0.050593914,-475,-761,-0.036736142,-0.056179205,0,3.382646819
URY,1/1/04,0.050543122,-0.317614301,-0.178466392,0.237922688,-0.103842905,0.614716519,-808,-475,-0.065768204,-0.036736142,0,3.032139473
URY,1/1/03,-0.131395164,0.438294323,-0.037105368,-0.430872255,0.081097882,-0.708390402,-523,-808,-0.044998774,-0.065768204,0,2.981574539
URY,1/1/02,0.172193879,0.108200952,0.033075984,0.68154206,0.074169917,-0.036019516,-48,-523,-0.004233184,-0.044998774,0,3.838284639
URY,1/1/01,-0.147692156,-0.718959932,-0.029932638,0.250911696,0.162190042,-0.402669949,1046,-48,0.088417076,-0.004233184,0,3.494464976
VEN,1/1/14,0.245478545,-0.358210129,-0.044098942,1.244005907,-0.112494747,0.498190637,1515,3583,0.077494727,0.2114186,0,2.621050017
VEN,1/1/13,0.050619015,-0.184639841,0.030841519,0.163654024,0.108316859,0.134922514,1112,1515,0.053287171,0.077494727,0,3.725326661
VEN,1/1/12,0.537638589,0.3191534,0.170862757,1.375465152,-0.068835907,0.891547543,-2880,1112,-0.144329266,0.053287171,0,4.82239636
VEN,1/1/11,0.099549773,-0.211764706,0.252954549,-0.011816903,0.171077688,0.297298236,-803,-2880,-0.044255741,-0.144329266,0,3.338979636
